	text_id	text	task_1	task_2	task_3	punct_freq	misspell_count	noun_freq	propnoun_freq	adj_freq	verb_freq
1495	hasoc_en_1495	unbelievable, and here i have been trying for the last good few hours. utterly disappointing.   #shameonicc #pakvind url	NOT	NONE	NONE	0.041666666666666664	0.13043478260869565	0.17391304347826086	0.0	0.2608695652173913	0.13043478260869565
1496	hasoc_en_1496	today's world trending #shameonicc  😜    #iccworldcup2019 #iccworldcup #indvnz url	NOT	NONE	NONE	0.06097560975609756	0.5	0.35714285714285715	0.07142857142857142	0.21428571428571427	0.0
1497	hasoc_en_1497	#idiottrump flips out at #foxnews and falsely claims #taxes aren't #tariffs url	NOT	NONE	NONE	0.06329113924050633	0.17647058823529413	0.29411764705882354	0.0	0.0	0.17647058823529413
1498	hasoc_en_1498	warrior woman thursday retweet party for   #001    #dumptrump2020   #fucktrump    follow her     then follow all  who    like :    retweets :    comments :    vett as u go     let's unite with theresa 💙 url	NOT	NONE	NONE	0.03398058252427184	0.22857142857142856	0.2571428571428571	0.0	0.2	0.08571428571428572
1499	hasoc_en_1499	#toryleadershipdebate brexit #brexit boris johnson #borisjohnson #borisjohnsonshouldnotbepm #boris url	NOT	NONE	NONE	0.049019607843137254	0.35714285714285715	0.5714285714285714	0.0	0.07142857142857142	0.0
1500	hasoc_en_1500	cannot wait until sunday &amp;  interview with #trump!   if they released the bombshells they did - then what is  saving for the ratings?  #trumptantrum #abcnews #trumpisatraitor	NOT	NONE	NONE	0.05056179775280899	0.08571428571428572	0.22857142857142856	0.0	0.02857142857142857	0.14285714285714285
1501	hasoc_en_1501	saw this earlier. i'd just like to confirm to the world that brock turner (#brockturner) is indeed still a rapist (#rapist) url	HOF	OFFN	TIN	0.06299212598425197	0.1	0.26666666666666666	0.0	0.03333333333333333	0.13333333333333333
1502	hasoc_en_1502	the beauty at its beauty. well crafted. high performance. #oneplus7pro in new 'almond'        - get it now on  👇    #oneplus7 #oneplus7ishere #oneplus7pro #oneplus  #shameonicc #fridaymotivation #fridayfeeling	NOT	NONE	NONE	0.06698564593301436	0.23684210526315788	0.15789473684210525	0.02631578947368421	0.13157894736842105	0.05263157894736842
1503	hasoc_en_1503	who needs to see boris in a debate? this is all we need to know. #borisjohnsonshouldnotbepm #scotlanddoesntvotetory #democracyisajoke #globalelite url	NOT	NONE	NONE	0.04	0.19230769230769232	0.11538461538461539	0.0	0.11538461538461539	0.19230769230769232
1504	hasoc_en_1504	luke at it again. hero. ♡♡♡#fucktrump url	NOT	NONE	NONE	0.07317073170731707	0.2727272727272727	0.36363636363636365	0.0	0.09090909090909091	0.0
1505	hasoc_en_1505	dear icc, please don't forget that bcci is your father.....    so,mind on your business....    do better umpiring....    #dhonikeepstheglove url	HOF	HATE	TIN	0.11805555555555555	0.13333333333333333	0.26666666666666666	0.03333333333333333	0.06666666666666667	0.16666666666666666
1506	hasoc_en_1506	icc you can stop dhoni but can't stop his fans . 🇮🇳 jai hind .  #msd #dhonikeepstheglove #cwc19 #indvaus #balidanbadge url	NOT	NONE	NONE	0.06557377049180328	0.25925925925925924	0.25925925925925924	0.0	0.14814814814814814	0.1111111111111111
1507	hasoc_en_1507	token strike today. various hosp &amp; med colleges of delhi supporting and standing in solidarity wid our colleagues from wb. it may escalate if cm  doesn't take any concrete action.need for strict central laws &amp; their implementation as &amp; when reqd. #doctorsfightback url	NOT	NONE	NONE	0.04285714285714286	0.09259259259259259	0.3333333333333333	0.0	0.07407407407407407	0.14814814814814814
1508	hasoc_en_1508	#impeachtrumpnow we need to remove this motherfucker right now!!! america has fallen to idiots!!! #fucktrump	HOF	PRFN	TIN	0.07407407407407407	0.08695652173913043	0.17391304347826086	0.0	0.0	0.21739130434782608
1509	hasoc_en_1509	this clown 😂😂 ⬇    he's got nothing, he's so full of shit!    #fucktrump url	HOF	OFFN	TIN	0.06578947368421052	0.2631578947368421	0.2631578947368421	0.0	0.10526315789473684	0.15789473684210525
1510	hasoc_en_1510	 i think in this case i'd actually take the dinner with schmucks, because at least i could fight back, get in a few good insults and feel better about myself for it, unlike the other scenario you too vividly described. #fucktrump	HOF	HATE	TIN	0.026200873362445413	0.06382978723404255	0.19148936170212766	0.0	0.10638297872340426	0.1276595744680851
1511	hasoc_en_1511	#doctorsfightback #doctorsprotest #doctorsstrike dear media &amp; doctors i am just as upset 4 the way u've been treated..bt just wanted to know why wasn't this agitation &amp; protest wen 1 of ur colleague was killed..if 1slap cud agitate u so much wat bout 1 life &amp; nw others suffering.	NOT	NONE	NONE	0.0547945205479452	0.11475409836065574	0.26229508196721313	0.0	0.11475409836065574	0.14754098360655737
1512	hasoc_en_1512	this tweet is only in solidarity of of all my doctor friends across the country. you deserve better than this. way better than this.     #doctorsfightback .	NOT	NONE	NONE	0.03205128205128205	0.03333333333333333	0.2	0.0	0.06666666666666667	0.1
1513	hasoc_en_1513	hump day high noon retweet party. 🥳🥳🥳     for  come on #resisters let’s show her some love 💙💙    #fucktrump  #dumptrump2020   #unite2020   #votebluenomatterwho     it's simple     just follow all who :    like :    retweets :    comment : url	NOT	NONE	NONE	0.049586776859504134	0.25	0.25	0.0	0.11363636363636363	0.1590909090909091
1514	hasoc_en_1514	hump day retweet party🥳🥳🥳   for my ex #twitterwife      #extwitterwife  #fucktrump  #dumptrump2020   #unite2020   #votebluenomatterwho     it's simple     just follow all who :    like :    retweets :    comment : url	NOT	NONE	NONE	0.05069124423963134	0.3235294117647059	0.17647058823529413	0.0	0.20588235294117646	0.08823529411764706
1515	hasoc_en_1515	   #shameonicc  waiting for 4 years for such a grand tournament and four-matches are abandoned next time be focused on the venue instead on the wicketkeeper's gloves	HOF	HATE	TIN	0.01818181818181818	0.10714285714285714	0.2857142857142857	0.0	0.07142857142857142	0.17857142857142858
1516	hasoc_en_1516	#shameonicc for organising such an important tournament at such a time when half of the matches are getting washed away...... url	HOF	HATE	TIN	0.05426356589147287	0.125	0.25	0.0	0.041666666666666664	0.16666666666666666
1517	hasoc_en_1517	haven’t been on much, not feeling well. just wanted to say hi to everyone. also wanted to celebrate that today (june 14th) is john mccain day🇺🇸 oh and  f**k trump! 😁  #johnmccaindayjune14th #johnmccainamericanhero #trumpisadisgrace #fucktrump url	HOF	PRFN	TIN	0.052845528455284556	0.1875	0.22916666666666666	0.020833333333333332	0.125	0.16666666666666666
1518	hasoc_en_1518	priceless! 🤣   reliving old memories with your son!   'melania t' 😜     #fucktrump url	HOF	HATE	TIN	0.05813953488372093	0.29411764705882354	0.4117647058823529	0.0	0.11764705882352941	0.058823529411764705
1519	hasoc_en_1519	breaking news. after all the controversies, dhoni decides how to tackle the issue for sunday's #indvaus clash. 😀    decides to parajump into the ground with the badges !!!   #dhonikeepstheglove   #dhonikesaathdesh url	NOT	NONE	NONE	0.04608294930875576	0.2	0.25	0.0	0.075	0.125
1520	hasoc_en_1520	ladies and gentlemen...... i give you boris johnson your next pm 😱🤦‍♂️     #scotlandsforeurope #scotland #scotlandisnow #indyref2 #scotref #borisjohnsonshouldnotbepm #borisjohnson url	NOT	NONE	NONE	0.07103825136612021	0.3103448275862069	0.2413793103448276	0.034482758620689655	0.1724137931034483	0.10344827586206896
1521	hasoc_en_1521	    doug is a fence jumper looking for relevance. if or when a war crimes tribunal (doubtful) is set up to look into afghanistan or iraq dougy will not be so outspoken. his book will be used as evidence against him. #murderer.	HOF	HATE	TIN	0.030973451327433628	0.020833333333333332	0.22916666666666666	0.0	0.0625	0.1875
1522	hasoc_en_1522	#nrsmch  kolkata incident shouldn't have happened .they must be given justice not because they are doctors but they are human  being.   #doctorsunderoppression #doctorsfightback	NOT	NONE	NONE	0.03389830508474576	0.17857142857142858	0.21428571428571427	0.03571428571428571	0.07142857142857142	0.25
1523	hasoc_en_1523	mass murderer yasin malik has human rights but doctors don't have!    save doctors of your state before crying for save democracy.    west bengal want freedom from      west bengal want freedom from violence and political terrorism.    #doctorsfightback #doctorsstrike	NOT	NONE	NONE	0.022388059701492536	0.046511627906976744	0.37209302325581395	0.0	0.13953488372093023	0.13953488372093023
1524	hasoc_en_1524	#trumpisnotthemessiah #trumpisacriminal #trumpisanationalsecuritythreat #trumpisafraud #trumpisatraitor #trumpisamoron     the belief that trump is a messiah is rampant and dangerous | psychology today url	HOF	HATE	TIN	0.03414634146341464	0.25925925925925924	0.2962962962962963	0.037037037037037035	0.14814814814814814	0.1111111111111111
1525	hasoc_en_1525	who's excited for the debates in 2 weeks? #democrats2020 #bluewave2020 #keepthewavegoing #fucktrump #dumptrump	NOT	NONE	NONE	0.06363636363636363	0.3	0.15	0.0	0.15	0.15
1526	hasoc_en_1526	  its  airing the fraud n duping by #imafraud #imajewels in bangalore for last 4-5 days.most biggies of politics from bangalore seems to be under pressure.	NOT	NONE	NONE	0.03225806451612903	0.17857142857142858	0.2857142857142857	0.0	0.10714285714285714	0.14285714285714285
1527	hasoc_en_1527	i request all muslim friends to keep the money in bank here onwards if your not feeling like taking interest from that please contribute same to poor people or disabled people.. dont get cheated by the name of religion #imajewels #imafraud #imascam  	NOT	NONE	NONE	0.02	0.08888888888888889	0.3333333333333333	0.0	0.1111111111111111	0.13333333333333333
1528	hasoc_en_1528	non doctor but sensible people of this country. this is thought to ponder upon. voice your opinion. share your your happy stories abkut health care.  stay with doctors. show your solidarity.  #doctorsfightback url	NOT	NONE	NONE	0.03286384976525822	0.075	0.35	0.0	0.075	0.15
1529	hasoc_en_1529	our voices shall be heard ! this cause needs more media coverage because public health and education do matter and being oppressed in this brutal way is not okay ! #medicalstudent #doctorsunderoppression #doctorsfightback #doctorsprotest url	NOT	NONE	NONE	0.024896265560165973	0.1282051282051282	0.28205128205128205	0.0	0.15384615384615385	0.15384615384615385
1530	hasoc_en_1530	 i hope you do not have a happy birthday mr. president. you can go and kiss my skinny 16 year old ass because never will you ever be my goddamn president and i don’t care what the hell you think!!! #fucktrump url	HOF	PRFN	TIN	0.0330188679245283	0.061224489795918366	0.30612244897959184	0.0	0.08163265306122448	0.14285714285714285
1531	hasoc_en_1531	missouri lawmakers are desperate to make sure voters don’t have a say when it comes to abortion #resist #resisttrump #fucktrump url	NOT	NONE	NONE	0.030534351145038167	0.15384615384615385	0.34615384615384615	0.0	0.15384615384615385	0.19230769230769232
1532	hasoc_en_1532	 every single indian who r going to watch #worldcup2019 in stadium...plz take army insignia with you #dhonikeepstheglove #indiawithdhoni #dhonikesaathdesh #balidaanbadge	NOT	NONE	NONE	0.047337278106508875	0.25925925925925924	0.2222222222222222	0.0	0.14814814814814814	0.18518518518518517
1533	hasoc_en_1533	#iagreewithrory  #borisjohnsonshouldnotbepm #c4debate #britishandashamed so sorry  #yellowrose 💛 from #britinfrance 💐 url	NOT	NONE	NONE	0.049586776859504134	0.5	0.16666666666666666	0.0	0.2777777777777778	0.05555555555555555
1534	hasoc_en_1534	 who does the voice over for your advert because he has the exact same voice as ian huntley and i think of him every time i hear it. #murderer #nationalaccidenthelpline	NOT	NONE	NONE	0.017857142857142856	0.030303030303030304	0.24242424242424243	0.0	0.15151515151515152	0.09090909090909091
1535	hasoc_en_1535	#borisjohnson isn't daft- he wasn't on #c4debate and he didn't attend the q&amp;a because no-one involved in either of those has any say in the vote... he thinks he's already won #borisjohnsonshouldnotbepm url	HOF	HATE	TIN	0.06698564593301436	0.15555555555555556	0.2	0.0	0.044444444444444446	0.17777777777777778
1536	hasoc_en_1536	#marshalluniversity ex #student fights #college over fate of alleged #rapist url	NOT	NONE	NONE	0.05	0.13333333333333333	0.4666666666666667	0.0	0.06666666666666667	0.0
1537	hasoc_en_1537	could this 24 year old immigrant (@armilani_) be the thorn in bj's side?     in a general election, if the prime minister loses his/her seat he would be finished ..    #borisjohnsonshouldnotbepm   #bollockstoboris   #bollockstobrexit url	NOT	NONE	NONE	0.05485232067510549	0.16666666666666666	0.2619047619047619	0.023809523809523808	0.11904761904761904	0.09523809523809523
1538	hasoc_en_1538	 nancy, why aren't we starting impeachment inquiry? what can be wrong by placing the misdeeds in front of america? it would show strength. there would be no loss in standing up to truth? please explain.#trumpisatraitor	NOT	NONE	NONE	0.03669724770642202	0.046511627906976744	0.18604651162790697	0.0	0.06976744186046512	0.20930232558139536
1539	hasoc_en_1539	 thank god for u! #madamex #madonna #crave #madonnapride #pridemonth #pride  fuck the haters  #fucktrump #garbage	NOT	NONE	NONE	0.07964601769911504	0.16666666666666666	0.16666666666666666	0.0	0.25	0.08333333333333333
1540	hasoc_en_1540	 … says the guy who was installed by putin!    #notmypresident   #impeachtrumpnow   #trumpisatraitor	HOF	HATE	TIN	0.05	0.3125	0.25	0.0	0.125	0.1875
1541	hasoc_en_1541	in most cases over recent years it has involved unwillingness to pay fees &amp; dissatisfaction over the outcome of a medical case - similar problems have been on the rise in many countries as public hospitals struggle to cope with ageing &amp; more complex patients...  #doctorsfightback url	NOT	NONE	NONE	0.030821917808219176	0.05660377358490566	0.2830188679245283	0.0	0.1509433962264151	0.1509433962264151
1542	hasoc_en_1542	   consumate asssssssssshoooooooooole  had a significant hand in that trauma.     #fucktrump	HOF	PRFN	TIN	0.021739130434782608	0.25	0.4166666666666667	0.0	0.08333333333333333	0.08333333333333333
1543	hasoc_en_1543	thank you  for doing what  didn't!!  keep that hag conway off the air!! #voteblue2020 #resist #resistance #theresistance #fucktrump #doyourjobmitch #ditchmitch  #votebluenomatterwho #votebluetosaveamerica #flipthesenate #traitortrump url	NOT	NONE	NONE	0.06751054852320675	0.24390243902439024	0.21951219512195122	0.0	0.17073170731707318	0.07317073170731707
1544	hasoc_en_1544	do u support him for his action? is this right or wrong? comment below👇👇👇 #dhonikeeptheglove #dhonikeepthegloves #dhoni #dhonikeepstheglove #dhonigloves #dhonivsicc #dhonikeepbalidaanbadgeglove #mahendrasinghdhoni #worldcup2019 #wc2019withtimes url	NOT	NONE	NONE	0.04838709677419355	0.32432432432432434	0.16216216216216217	0.0	0.24324324324324326	0.10810810810810811
1545	hasoc_en_1545	more evidence piles in.      happy #johnmccainday #trumpisatraitor #trumpcrimefamily #oreo #ditchmitch2020 #arrestbarr  #vets url	NOT	NONE	NONE	0.06201550387596899	0.3333333333333333	0.19047619047619047	0.0	0.23809523809523808	0.047619047619047616
1546	hasoc_en_1546	aiims new delhi  issued an ultimatum of 48 hours to #westbengal  govt. to meet the demands of the striking doctors there, failing which they would be forced to resort to an indefinite strike in aiims new delhi.     #doctorsfightback url	NOT	NONE	NONE	0.0211864406779661	0.09090909090909091	0.2727272727272727	0.0	0.11363636363636363	0.13636363636363635
1547	hasoc_en_1547	which included syed ali shah gilani, chairman, all parties hurriyat conference.  masarat alam also revealed that there are rifts in the hurriyat conference regarding collection and use of funds.”  #terroristnationpakistan	NOT	NONE	NONE	0.027149321266968326	0.17142857142857143	0.4	0.02857142857142857	0.05714285714285714	0.14285714285714285
1548	hasoc_en_1548	yes.... if you can't be there for us in our time of need, then don't expect free over the phone advice .... #savethedoctors #enoughisenough #doctorsprotest #doctorsfightback #doctorsunderoppression #doctors_against_assualt url	NOT	NONE	NONE	0.084070796460177	0.1951219512195122	0.24390243902439024	0.0	0.04878048780487805	0.07317073170731707
1549	hasoc_en_1549	 you contribute around 30% of the total  's revenue. despite this you are acting helpless.              take a stand. be brutal when it comes to our indian para forces.   #balidaanbadge is our national pride.  #dhonikeepstheglove    thank you 	NOT	NONE	NONE	0.037037037037037035	0.06818181818181818	0.22727272727272727	0.0	0.06818181818181818	0.1590909090909091
1550	hasoc_en_1550	where were the ima &amp; other associations when doctors were being hounded for a year after #brdoxygentragedy without any fault of their own? doctors need to stand up with each other, no matter who the assaulter is and who is in power  #doctorsfightback #doctorsprotest	NOT	NONE	NONE	0.025925925925925925	0.09803921568627451	0.21568627450980393	0.0	0.0784313725490196	0.1568627450980392
1551	hasoc_en_1551	happy #johnmccainday  you fat piece of shit! #fucktrump url	HOF	PRFN	TIN	0.05084745762711865	0.25	0.4166666666666667	0.0	0.08333333333333333	0.08333333333333333
1552	hasoc_en_1552	eton college. school report. 1982. url #borisjohnsonshouldnotbepm	NOT	NONE	NONE	0.06153846153846154	0.2	0.4	0.0	0.1	0.0
1553	hasoc_en_1553	i genuinely can’t believe nazanin still hasn’t been released. even more unbelievable is that boris johnson could be our next pm. our government should hang their heads in shame. #freenazanin #borisjohnsonshouldnotbepm url	HOF	HATE	TIN	0.03167420814479638	0.14634146341463414	0.24390243902439024	0.0	0.12195121951219512	0.1951219512195122
1554	hasoc_en_1554	here's the truth about boris johnson and his history of sexism, racism, lies, homophobia, gaffes and scandals (all material fully sourced)  #boris #borisjohnson #borisforpm #boris4pm #borisjohnsonshouldnotbepm   url	HOF	OFFN	TIN	0.05581395348837209	0.15384615384615385	0.3333333333333333	0.0	0.07692307692307693	0.07692307692307693
1555	hasoc_en_1555	white house reportedly blocked written testimony of official on climate change #resist #resisttrump #fucktrump url	NOT	NONE	NONE	0.02631578947368421	0.16666666666666666	0.5	0.0	0.05555555555555555	0.1111111111111111
1556	hasoc_en_1556	 this is the report that your own people have not briefed you on because they don't trust you where russia is involved. your own insider's know you are compromised by russia.  #trumpisadisgrace   #trumpisatraitor   #russianasset  #putinpuppet	HOF	OFFN	TIN	0.03305785123966942	0.11627906976744186	0.23255813953488372	0.0	0.046511627906976744	0.20930232558139536
1557	hasoc_en_1557	are you going to donate blood today?   you can save a lot of people today...    #donateblood #donate #worldblooddonorday #nbafinals #fridaymotivation #fridayfeeling #shameonicc #wethenorth #instagramdown #savebengal #scosummit2019 url	NOT	NONE	NONE	0.0641025641025641	0.3	0.25	0.0	0.15	0.125
1558	hasoc_en_1558	oh, dr disrespect. yet another ‘influencer’ that thinks fame means rules don’t apply to them. i hope twitch bans him for life and not just a suspension.    #twitch #drdisrespect #dickhead	HOF	OFFN	TIN	0.053475935828877004	0.07317073170731707	0.2682926829268293	0.0	0.0975609756097561	0.17073170731707318
1559	hasoc_en_1559	where does a douchebag get fitted? url #trump #douchebag #donjr #erictrump #jaredkushner #menswearhouse #trumpukvisit	HOF	PRFN	TIN	0.06837606837606838	0.3181818181818182	0.18181818181818182	0.0	0.22727272727272727	0.09090909090909091
1560	hasoc_en_1560	 #johnnymercer said he wants britain back on it's feet again it's #brexit that's knocked britain off it's feet solution to the problem is to #revokearticle50  #borisjohnson  #borisjohnsonshouldnotbepm	NOT	NONE	NONE	0.045	0.16666666666666666	0.2222222222222222	0.0	0.027777777777777776	0.25
1561	hasoc_en_1561	pic 1:- indian grounds    pic 2:- others grounds    #shameonicc #indvnz #cwc19 url	NOT	NONE	NONE	0.08536585365853659	0.21052631578947367	0.2631578947368421	0.0	0.15789473684210525	0.10526315789473684
1562	hasoc_en_1562	count duckula and igor or   and  ?  #conservativeleadership #toryleadershipcontest #borisjohnsonshouldnotbepm url	NOT	NONE	NONE	0.035398230088495575	0.35714285714285715	0.42857142857142855	0.0	0.07142857142857142	0.0
1563	hasoc_en_1563	day 5th. no trace of aircraft. #an32aircraft #missingan32.  #dhonikeepstheglove #dhonikeepthegloves #dhoniatcwc19 #dhoni         url	NOT	NONE	NONE	0.06818181818181818	0.36363636363636365	0.3181818181818182	0.0	0.13636363636363635	0.0
1564	hasoc_en_1564	#evmsarkar seems to be desperately wanting to topple #westbengal govt - and using #ima (#indianmedicalassociation ) as a tool !    #doctors who are members of ima, are situational prisoners !    #doctorsstrike is for this, which is being staged by #imafraud !    #evm #evmpm #mamata url	NOT	NONE	NONE	0.06293706293706294	0.1724137931034483	0.22413793103448276	0.0	0.06896551724137931	0.1896551724137931
1565	hasoc_en_1565	#dhonikeepstheglove,  , . why icc is double standard. allowing namaz on ground to pak players, but not allowing  to wear #balidaanbadge gloves. is  surrendering to  . we condemn this act of icc	HOF	HATE	TIN	0.046632124352331605	0.07894736842105263	0.23684210526315788	0.0	0.05263157894736842	0.21052631578947367
1566	hasoc_en_1566	   #dhonikeepstheglove     if u can allow namaz on ground    if u allow save gaza band    if u allow salute on ground    then whats wrong in balidaan badge    r u a fool icc or its clear u hv double standard u r not keeping ur words    world doesn't need icc	HOF	HATE	TIN	0.007751937984496124	0.08	0.32	0.0	0.18	0.18
1567	hasoc_en_1567	#shameonicc who is better	NOT	NONE	NONE	0.04	0.2	0.2	0.0	0.2	0.2
1568	hasoc_en_1568	hey is it true the obama's r getting a divorce?  #obamamypresident #fucktrump	NOT	NONE	NONE	0.05194805194805195	0.25	0.3125	0.0	0.125	0.125
1569	hasoc_en_1569	#dhonikeepstheglove anything abrahamic cricketing countries display on field = ok. #cricket journos and writers (including indian) have high population of #hinduphobic leftists. hypocrisy a clear indication of the #hinduphobia to come.	HOF	HATE	TIN	0.0425531914893617	0.1282051282051282	0.3076923076923077	0.02564102564102564	0.10256410256410256	0.15384615384615385
1570	hasoc_en_1570	mohammed amin the chairman of the conservative muslim forum has made comparisons between leadership hopeful boris johnson and adolf hitler, and will quit if johnson becomes prime minister..  url    #borisjohnsonshouldnotbepm   #bollockstoboris   #bollockstobrexit url	NOT	NONE	NONE	0.02247191011235955	0.13513513513513514	0.35135135135135137	0.0	0.16216216216216217	0.13513513513513514
1571	hasoc_en_1571	test tweet #1     will anyone who sees this comment or like.    i cant send tweets from news...    possibly otherwise, yet i’m not on any “suspension” that i have been made aware of.     i did post some “interesting information” a couple days ago, about our #rapist president. #katiesarmy	NOT	NONE	NONE	0.05555555555555555	0.0967741935483871	0.25806451612903225	0.0	0.08064516129032258	0.14516129032258066
1572	hasoc_en_1572	en route to collect more college transcripts for law degree, then ‘million dollar listing’ show as realtor, then ‘women in film’ fun  to continue selling my tv show. #happyhumpday #fucktrump 😎	NOT	NONE	NONE	0.046875	0.15	0.4	0.025	0.075	0.1
1573	hasoc_en_1573	this cop called for america to slaughter all ‘sodomite reprobates.’ they’re letting him ‘retire.’ #resist #resisttrump #fucktrump url	HOF	HATE	TIN	0.07518796992481203	0.25925925925925924	0.3333333333333333	0.07407407407407407	0.1111111111111111	0.14814814814814814
1574	hasoc_en_1574	#india request doctors kindly  immediately call off the strike. newborns are dying without their help #doctorsprotest #doctorsfightback #doctorsstrike	NOT	NONE	NONE	0.03333333333333333	0.13043478260869565	0.30434782608695654	0.0	0.08695652173913043	0.13043478260869565
1575	hasoc_en_1575	read #borisjohnson's  page; from his disasterous tenure as mayor of london, to his endorsement by the bnp, it tells you who he really is and his awful track record speaks for itself. #borisjohnsonshouldnotbepm #notmypm url	HOF	HATE	TIN	0.036036036036036036	0.11627906976744186	0.2558139534883721	0.0	0.11627906976744186	0.046511627906976744
1576	hasoc_en_1576	can we do a fb party for those that have gotten screwed over?   for everyone who ended up in twitmo?   let’s get some followers back.   #trumpistheenemyofthepeople   #trumpisadisgrace   #trumpisafraud   #trumpisatraitor   #trumpisamoron   please rt and follow back! url	NOT	NONE	NONE	0.03717472118959108	0.1702127659574468	0.2553191489361702	0.02127659574468085	0.02127659574468085	0.19148936170212766
1577	hasoc_en_1577	honeys, fellow veterans and active duty, we all feel this way! 🐝🌊🇺🇸  #trumpisatraitor   #marchagainstfascism   #marinesagainsttrump url	NOT	NONE	NONE	0.044444444444444446	0.2727272727272727	0.36363636363636365	0.0	0.13636363636363635	0.045454545454545456
1578	hasoc_en_1578	 wrong stop with the lies you sick evil  #demented   #lyingtrump   #putinspuppet   #trumpcriminalimpeachment   #trumpcrimefamily   #locktrumpup   just resign you will never lie you way out of this.   #trumpisatraitor	HOF	OFFN	TIN	0.037037037037037035	0.17647058823529413	0.17647058823529413	0.0	0.17647058823529413	0.058823529411764705
1579	hasoc_en_1579	 fake news #trumpisatraitor #trumprussia #trumplies #trumpcrimefamily #trumpmustgo	NOT	NONE	NONE	0.06097560975609756	0.4166666666666667	0.3333333333333333	0.0	0.16666666666666666	0.0
1580	hasoc_en_1580	#brilliantlymade #free #the #innocent #fucktrump  oakland, california url	NOT	NONE	NONE	0.0821917808219178	0.21428571428571427	0.35714285714285715	0.0	0.14285714285714285	0.0
1581	hasoc_en_1581	justin bieber challenges boris johnson to a tv debate  url  #toryleadershipdebate #borisjohnson #justinbieber #politics #comedy       #borisjohnsonshouldnotbepm	NOT	NONE	NONE	0.0375	0.2727272727272727	0.4090909090909091	0.045454545454545456	0.09090909090909091	0.045454545454545456
1582	hasoc_en_1582	trump brags about mexico deal, but reveals no details #resist #resisttrump #fucktrump url	NOT	NONE	NONE	0.0449438202247191	0.23529411764705882	0.47058823529411764	0.0	0.058823529411764705	0.058823529411764705
1583	hasoc_en_1583	being a doctor onbehalf of entire medical fraternity.   #savethedoctors #savethesaviour #doctorsprotest   #doctorsfightback   #medicalstudent #doctorsstrike   #doctorsunderoppression url	NOT	NONE	NONE	0.043010752688172046	0.375	0.2916666666666667	0.0	0.25	0.041666666666666664
1584	hasoc_en_1584	 well isn't that the pot calling the kettle zero credibility 😂😂😂😂 maybe if you didn't lie about everything you'd have an ounce of credibility but we all know you #trumpisatraitor and you will be leaving very soon. #trumpderangementsyndrome url	HOF	HATE	TIN	0.024691358024691357	0.1111111111111111	0.17777777777777778	0.022222222222222223	0.022222222222222223	0.17777777777777778
1585	hasoc_en_1585	#fucktrump lets go #biden2020😂😂 url	NOT	NONE	NONE	0.05714285714285714	0.42857142857142855	0.5714285714285714	0.0	0.0	0.14285714285714285
1586	hasoc_en_1586	icc should never mess with #dhoni because #dhonikesaathdesh     url     #dhonigloves #dhonikeepbalidaanbadgeglove #dhonikeepstheglove url	NOT	NONE	NONE	0.0364963503649635	0.3333333333333333	0.2222222222222222	0.0	0.1111111111111111	0.1111111111111111
1587	hasoc_en_1587	#dhonikeepstheglove  *dhoni gloves controversy*  bcci to icc : url	NOT	NONE	NONE	0.06060606060606061	0.4	0.3	0.1	0.0	0.3
1588	hasoc_en_1588	there's some really intense melting in the arctic right now #resist #resisttrump #fucktrump url	NOT	NONE	NONE	0.042105263157894736	0.2222222222222222	0.3333333333333333	0.0	0.1111111111111111	0.05555555555555555
1589	hasoc_en_1589	seniors greeted and cheered by juniors after mass resignation.. this is life.. this is unity.. this is pride.. kudos.   #doctorsfightback url	NOT	NONE	NONE	0.07092198581560284	0.2608695652173913	0.30434782608695654	0.0	0.08695652173913043	0.21739130434782608
1590	hasoc_en_1590	 #fucktrump pussy grabber, don the con, draft dodger donnie, putin's puppet,  cadet bone spurs, fucking moron url	HOF	PRFN	TIN	0.061946902654867256	0.16666666666666666	0.5	0.0	0.041666666666666664	0.125
1591	hasoc_en_1591	dhoni should get rid of the gloves and remain away from any army insignia immediately, no room for overt display of patriotism on the cricket field, your indian cap 🧢 should serve all the symbolism you wanted to indulge in #dhonikeepstheglove #dhonigloves url	HOF	HATE	TIN	0.015444015444015444	0.10638297872340426	0.2765957446808511	0.0	0.0851063829787234	0.1276595744680851
1592	hasoc_en_1592	yay for usa!    #rape #usa #rapist #protectedspecies #women #gilead #gop #whitemaleprivilege url	NOT	NONE	NONE	0.09375	0.19047619047619047	0.3333333333333333	0.0	0.19047619047619047	0.0
1593	hasoc_en_1593	protesting doctors applaud as more doctors resign and walk out of medical college and hospital, kolkata #mamatalosingcontrol #bengaldoctorsstrike #doctorsfightback url	NOT	NONE	NONE	0.023952095808383235	0.20833333333333334	0.3333333333333333	0.0	0.08333333333333333	0.08333333333333333
1594	hasoc_en_1594	king joffrey: 47%  donald trump: 41%    #fucktrump   #trump41	HOF	HATE	TIN	0.09836065573770492	0.21428571428571427	0.35714285714285715	0.0	0.14285714285714285	0.07142857142857142
1595	hasoc_en_1595	#shameonicc  even local cricket tournament have better management &amp; planning than your's .   thankyou for spoiling the worldcup. url	HOF	HATE	TIN	0.04411764705882353	0.16666666666666666	0.2916666666666667	0.0	0.041666666666666664	0.20833333333333334
1596	hasoc_en_1596	points table right now.  #shameonicc #cwc19 url	NOT	NONE	NONE	0.06382978723404255	0.3	0.3	0.0	0.2	0.0
